proj	ts	deg	stage	art	seq	rid	pass	cls	esc	rat
PRPs-agentic-eng	2026-09-01T00:10:00Z	0	plan-review	multi-repo-topology-phase-6-per-repo-context-resolution	1	R-COH-ACTION-VALIDATE-CONTRADICTION	1	blocking	0	-
PRPs-agentic-eng	2026-09-01T00:10:00Z	0	plan-review	multi-repo-topology-phase-6-per-repo-context-resolution	1	R-COH-FILES-UNTOUCHED	1	blocking	0	-
PRPs-agentic-eng	2026-09-01T00:10:00Z	0	plan-review	multi-repo-topology-phase-6-per-repo-context-resolution	1	R-COH-MANDATORY-READING-MISSING	1	blocking	0	-
PRPs-agentic-eng	2026-09-01T00:10:00Z	0	plan-review	multi-repo-topology-phase-6-per-repo-context-resolution	1	R-COH-PATTERN-SOURCE-MISSING	1	blocking	0	-
PRPs-agentic-eng	2026-09-01T00:10:00Z	0	plan-review	multi-repo-topology-phase-6-per-repo-context-resolution	1	R-COH-TASK-AC-MISSING	1	blocking	0	-
PRPs-agentic-eng	2026-09-01T00:10:00Z	0	plan-review	multi-repo-topology-phase-6-per-repo-context-resolution	1	R-COH-VALIDATE-ALWAYS-PASS	1	blocking	0	-
PRPs-agentic-eng	2026-09-01T00:10:00Z	0	plan-review	multi-repo-topology-phase-6-per-repo-context-resolution	1	R-COH-VALIDATE-FORBIDDEN-GREP-SCOPE	1	blocking	0	-
PRPs-agentic-eng	2026-09-01T00:10:00Z	0	plan-review	multi-repo-topology-phase-6-per-repo-context-resolution	1	R-COH-VALIDATE-FRAMEWORK-MISMATCH	1	blocking	0	-
PRPs-agentic-eng	2026-09-01T00:10:00Z	0	plan-review	multi-repo-topology-phase-6-per-repo-context-resolution	1	R-COH-VALIDATE-PATTERN-UNGROUNDED	1	blocking	0	-
PRPs-agentic-eng	2026-09-01T00:10:00Z	0	plan-review	multi-repo-topology-phase-6-per-repo-context-resolution	1	R-COH-VALIDATE-SEARCH-AMBIGUOUS	1	blocking	0	-
PRPs-agentic-eng	2026-09-01T00:10:00Z	0	plan-review	multi-repo-topology-phase-6-per-repo-context-resolution	1	R1	1	blocking	0	-
